Country,Keyword,Title,URL,Date
Bangladesh,cyclone,একাধিক প্রকৃতিক বিপর্যয় অতিক্রম করে বরিশালে রেকর্ড ২৩ লাখ টন আমন চাল ঘরে তুললেন কৃষিযোদ্ধাগন,https://dailyinqilab.com/bangladesh/news/634673,N/A
Bangladesh,cyclone,"পশ্চিমবঙ্গে একটানা বৃষ্টি , মাথায় হাত কৃষকদের",https://www.jagonews24.com/international/news/906357,N/A
Bangladesh,cyclone,যুক্তরাষ্ট্রে টর্নেডোতে নিহত ৬,https://mzamin.com/news.php?news=87622,N/A
Bangladesh,cyclone,"বেড়েছে আলু ও শীতকালীন সবজির দাম , এবার অজুহাত ঘূর্ণিঝড় মিগজাউমের",https://www.dhakatimes24.com/2023/12/20/336216,N/A
Bangladesh,cyclone,  সাগর যেন ক্যামুন অইয়া গ্যাছে ঠিকানা বদলেছে ইলিশ  ,https://www.dailyjanakantha.com/bangladesh/news/706834,N/A
Bangladesh,cyclone,"সেন্টমার্টিনে জাহাজ চলাচল বন্ধ , ৩ শতাধিক পর্যটক আটকা",https://bangla.thedailystar.net/environment/climate-change/natural-disasters/news-539406,N/A
Bangladesh,cyclone,"মিগজাউম : ভারী বৃষ্টিতে চেন্নাইয়ে ৫ জনের মৃত্যু , বিমানবন্দর বন্ধ",https://www.bd-pratidin.com/international-news/2023/12/05/945484,N/A
Bangladesh,cyclone,মিগজাউম নিয়ে কোনো প্রস্তুতি নেই : দুর্যোগ প্রতিমন্ত্রী,https://www.jagonews24.com/country/news/905772,N/A
Bangladesh,cyclone,"সাগরে নিম্নচাপ , বন্দরে সতর্ক সংকেত | Online Version",https://www.bd-pratidin.com/national/2023/12/02/944582,N/A
Bangladesh,cyclone,Rising Sea Levels : 9 lakh in south may be displaced by 2050,https://www.thedailystar.net/environment/climate-change/news/rising-sea-levels-9-lakh-south-may-be-displaced-2050-3541631,N/A
Bangladesh,cyclone,ঘূর্ণিঝড় : নৌযান চলাচলে সতর্কতা | Online Version,https://www.bd-pratidin.com/national/2023/12/03/944875,N/A
Bangladesh,cyclone,"Two dead in India , roads submerged as Cyclone Michaung nears",https://bdnews24.com/world/euhz2xbhyz,N/A
Bangladesh,cyclone,বঙ্গবন্ধুর ভাবনায় জলবায়ু পরিবর্তনের চ্যালেঞ্জ,https://www.dailyjanakantha.com/opinion/news/706715,N/A
Bangladesh,cyclone,Eight dead as cyclone batters India southeast coast,https://www.newagebd.net/article/219492/eight-dead-as-cyclone-batters-indias-southeast-coast,N/A
Bangladesh,cyclone,"কমবে বৃষ্টি , বাড়বে শীতের অনুভূতি | Online Version",https://www.bd-pratidin.com/national/2023/12/08/946362,N/A
Bangladesh,cyclone,"Pratapnagar union cursed by cyclones , erosion",https://www.thedailystar.net/opinion/editorial/news/pratapnagar-union-cursed-cyclones-erosion-3483791,N/A
Bangladesh,cyclone,"ঘূর্ণিঝড় মিগজাউমে পরিণত হয়েছে গভীর নিম্নচাপ , সাগরে ২ নম্বর সংকেত",https://bangla.thedailystar.net/environment/weather/news-538166,N/A
Bangladesh,cyclone,ঘূর্ণিঝড় : রজনীকান্তের বাড়িতে বন্যার পানি,https://www.risingbd.com/entertainment/news/532327,N/A
Bangladesh,cyclone,Northeastern Australia prepares for  destructive  cyclone,https://www.bssnews.net/news-flash/162773,N/A
Bangladesh,cyclone,Reunion Island on highest alert as major storm hits,https://www.bssnews.net/news/168105,N/A
Bangladesh,cyclone,ঘূর্ণিঝড়  মিগজাউম  : বৃষ্টি হতে পারে ৩ দিন,https://www.bd-pratidin.com/national/2023/12/05/945498,N/A
Bangladesh,cyclone,Five killed as southern India braces for Cyclone Michaung,https://bdnews24.com/neighbours/2nyfqt1gwb,N/A
Bangladesh,cyclone,Report : Bangladesh loses $1bn annually from cyclone damage,https://www.dhakatribune.com/bangladesh/bangladesh-environment/339160/report-bangladesh-loses-1bn-annually-from,N/A
Bangladesh,cyclone,Emergency flood alerts issued for parts of Australia Queensland,https://www.bssnews.net/news/163681,N/A
Bangladesh,cyclone,চলতি মাসেই আসছে একটি বা দুটি শৈত্যপ্রবাহ : আবহাওয়া অধিদপ্তর,https://dailyinqilab.com/national/news/628355,N/A
Bangladesh,cyclone,"দিনের শেষে কমবে বৃষ্টি , বাড়বে শীত",https://www.risingbd.com/national/news/532170,N/A
Bangladesh,cyclone,Rains pound southern India ahead of cyclone,https://www.bssnews.net/international/161459,N/A
Bangladesh,cyclone,Eight dead as cyclone batters India southeast coast,https://www.bssnews.net/news/161551,N/A
Bangladesh,cyclone,টানা বৃষ্টিতে অস্ট্রেলিয়ার কুইন্সল্যান্ডে ভয়াবহ বন্যা,https://www.jagonews24.com/international/news/908693,N/A
Bangladesh,cyclone,Heavy rains as cyclone makes landfall in India,https://www.jagonews24.com/en/international/news/71950,N/A
Bangladesh,cyclone,  Climate justice is all about wealthier nations  ,https://www.thedailystar.net/environment/climate-change/news/climate-justice-all-about-wealthier-nations-3492361,N/A
Bangladesh,cyclone,মিগজাউমের প্রভাবে টানা বৃষ্টি জনজীবন বিপর্যস্ত,https://www.dailyjanakantha.com/bangladesh/news/706487,N/A
Bangladesh,cyclone,Baleswar in Bagerhat : Embankment collapses amid construction,https://www.thedailystar.net/news/bangladesh/news/baleswar-bagerhat-embankment-collapses-amid-construction-3506141,N/A
Bangladesh,cyclone,Cyclone Michaung : Maritime ports advised to hoist distant warning signal No 2,https://www.thedailystar.net/bangladesh/news/cyclone-michaung-maritime-ports-advised-hoist-distant-warning-signal-no-2-3485541,N/A
Bangladesh,cyclone,গাইডওয়ালে ফাটল,https://www.dailyjanakantha.com/bangladesh/news/707214,N/A
Bangladesh,cyclone,১ জানুয়ারি থেকে রোহিঙ্গারা ১০ ডলার করে রেশন,https://www.banglanews24.com/national/news/bd/1254037.details,N/A
Bangladesh,cyclone,রাতের মধ্যেই দুর্বল হয়ে পড়বে মিগজাউম,https://www.banglanews24.com/climate-nature/news/bd/1237606.details,N/A
Bangladesh,cyclone,১ জানুয়ারি থেকে প্রত্যেক রোহিঙ্গা ১০ ডলারের রেশন পাবেন,https://www.risingbd.com/national/news/535850,N/A
Bangladesh,cyclone,ডিসেম্বরের শেষের দিকে হতে পারে শৈত্যপ্রবাহ,https://www.jagonews24.com/national/news/905771,N/A
Bangladesh,cyclone,পরিবেশ বিপর্যয় ও বাংলাদেশ,https://www.dailynayadiganta.com/sub-editorial/802915/%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%AC%E0%A7%87%E0%A6%B6-%E0%A6%AC%E0%A6%BF%E0%A6%AA%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A7%9F-%E0%A6%93-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6,N/A
Bangladesh,cyclone,বৃষ্টির পর আসছে শৈত্যপ্রবাহ,https://bangla.bdnews24.com/bangladesh/1snlmm34gf,N/A
Bangladesh,cyclone,বৃষ্টি সবজির আশীর্বাদ,https://dailyinqilab.com/national/article/622549,N/A
Bangladesh,cyclone,"ট্রলার ডুবি , জেলে নিখোঁজ , অপহরণ - হত্যা দিয়েই",https://www.banglanews24.com/saltamami/news/bd/1254352.details,N/A
Bangladesh,cyclone,"গভীর নিম্নচাপে পরিণত হলো নিম্নচাপ , ১ নম্বর সংকেত বহাল",https://www.jagonews24.com/national/news/905011,N/A
Bangladesh,cyclone,চরম ভোগান্তিতে শ্রমজীবীরা,https://dailyinqilab.com/national/news/622391,N/A
Bangladesh,cyclone,Ten dead as rains hit south India,https://www.newagebd.net/article/220734/ten-dead-as-rains-hit-south-india,N/A
Bangladesh,cyclone,কক্সবাজারে ৩ নম্বর সতর্ক সংকেত,https://www.risingbd.com/bangladesh/news/531943,N/A
Bangladesh,cyclone,Bangladesh raises warning signal 2 for ports as Cyclone Michaung brews over Bay,https://bdnews24.com/bangladesh/vgimk7fgm6,N/A
Bangladesh,cyclone,ভরা মৌসুমেও আলুর দাম যে কারণে বেশি,https://bangla.thedailystar.net/economy/news-551386,N/A
Bangladesh,cyclone,মৌসুমের সর্বনিম্ন তাপমাত্রার শৈত্য প্রবাহে কাঁপছে বরিশাল সহ দক্ষিণাঞ্চল,https://dailyinqilab.com/bangladesh/news/631089,N/A
Bangladesh,cyclone,Morning Brief,https://www.dhakatribune.com/brief/morning-brief/333092/morning-brief,N/A
Bangladesh,cyclone,মানবদেহের জন্য উপকারী সূর্যমুখী তেলবীজের আবাদ ও উৎপাদন বাড়ছে দক্ষিণাঞ্চলে,https://dailyinqilab.com/bangladesh/news/635153,N/A
Bangladesh,cyclone,কমছে পেঁয়াজের দাম,https://www.ntvbd.com/bangladesh/news-1327465,N/A
Bangladesh,cyclone,Over 300 tourists stranded on St Martin Island as Michaung halts ship services,https://bdnews24.com/bangladesh/bzmcmztp90,N/A
Bangladesh,cyclone,Northeastern Australia hit by  life - threatening  flooding,https://www.bssnews.net/international/163691,N/A
Bangladesh,cyclone,"৮ বিভাগেই বৃষ্টি হতে পারে , বন্দরে ৩ নম্বর সতর্ক সংকেত",https://www.jagonews24.com/national/news/905996,N/A
Bangladesh,cyclone,"আবহাওয়ার উন্নতি হবে শুক্রবার , রোববার থেকে জেঁকে বসবে শীত",https://www.ntvbd.com/bangladesh/news-1325733,N/A
Bangladesh,cyclone,আমিত্বর বিরুদ্ধে নজরুলের  আমি  ,https://www.dailyjanakantha.com/literature/news/710475,N/A
Bangladesh,cyclone,"মিগজাউমের প্রভাবে বৃষ্টি , ফসলের ক্ষতির আশঙ্কা কৃষকের",https://www.dhakatimes24.com/2023/12/08/334463,N/A
Bangladesh,cyclone,বরিশাল অঞ্চলে ১৫ লক্ষাধিক টন শীতকালীন সবজী উৎপাদনের লক্ষে মাঠে কৃষি কৃষি যোদ্ধাগন,https://dailyinqilab.com/bangladesh/news/637234,N/A
Bangladesh,cyclone,"ঝড়ের আঘাতে একজনের মৃত্যু , দেড় লাখের বেশি বাড়ি বিদ্যুৎবিচ্ছিন্ন",https://www.jagonews24.com/international/news/922717,N/A
Bangladesh,cyclone,সুন্দরবনে বন্যপ্রাণী সুরক্ষায় ১২ উঁচু টিলা,https://www.bd-pratidin.com/agriculture-nature/2024/01/18/959229,N/A
Bangladesh,cyclone,প্রিয় | ইন্টারনেট লাইফ,https://news.priyo.com/e/5219918-%E0%A6%95%E0%A6%AE%E0%A6%9B%E0%A7%87-%E0%A6%AC%E0%A7%83%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF-%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%AC%E0%A7%87-%E0%A6%B6%E0%A7%80%E0%A6%A4,N/A
Bangladesh,cyclone,শীতের দেখা কবে ? ,https://www.dailyjanakantha.com/national/news/706217,N/A
Bangladesh,cyclone,ব্রাজিলে ভারী বৃষ্টিপাতে ১১ জনের মৃত্যু,https://www.jagonews24.com/international/news/915583,N/A
Bangladesh,cyclone,তামিলনাড়ুতে বন্যা ও ভারী বর্ষণে নিহত ৩১,https://www.risingbd.com/international/news/534467,N/A
Bangladesh,cyclone,আজকের আলোচিত ছবি : ৭ ডিসেম্বর ২০২৩,https://www.jagonews24.com/photo/bangladesh/news/10731,N/A
